사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종(소분류),사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상~20미만 사망자,20이상~30미만 사망자,30이상~40미만 사망자,40이상~50미만 사망자,50이상~60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상~20미만 부상자,20이상~30미만 부상자,30이상~40미만 부상자,40이상~50미만 부상자,50이상~60미만 부상자,60이상 부상자
3일이상 휴업이 필요한 부상,2020-04-10 16:28,20~29%,맑음,제주특별자치도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-10 17:45,10% 미만,맑음,경기도,건축/건축물/종교시설,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-11 8:00,60~69%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-11 8:00,80~89%,맑음,충청남도,건축/건축물/기타,"500억 ~ 1,000억원 미만",지붕 및 홈통공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-11 9:00,90% 이상,맑음,경상북도,토목/교량/철도교량,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-11 9:00,80~89%,흐림,전라남도,토목/터널/기타,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-11 11:10,20~29%,맑음,세종특별자치시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-11 12:00,20~29%,흐림,경기도,건축/건축물/공동주택,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-11 14:30,10% 미만,흐림,전라북도,토목/도로/도로,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2020-04-11 15:55,40~49%,맑음,대전광역시,건축/건축물/업무시설,300억 ~ 500억원 미만,기타,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-12 11:00,90% 이상,맑음,서울특별시,건축/건축물/공동주택,분류불능,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-12 13:30,80~89%,흐림,경기도,토목/상하수도/하수도,200억 ~ 300억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-12 15:30,90% 이상,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-13 7:28,10% 미만,맑음,경기도,토목/기타/부지조성,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 10:00,90% 이상,흐림,경상남도,건축/건축물/공동주택,"1,000억원 이상",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-13 10:00,20~29%,맑음,서울특별시,건축/건축물/종교시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 10:30,90% 이상,맑음,경기도,건축/건축물/근린생활시설,"2,000만 ~ 4,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 11:00,90% 이상,맑음,경기도,토목/교량/도로교량,300억 ~ 500억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-13 11:30,30~39%,맑음,서울특별시,건축/건축물/공동주택,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-13 14:00,50~59%,흐림,경상남도,토목/도로/도로,5억 ~ 10억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 14:30,50~59%,맑음,대전광역시,건축/건축물/단독주택,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-04-13 14:45,30~39%,맑음,경기도,건축/건축물/창고시설,150억 ~ 200억원 미만,철근콘크리트공사,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-13 15:30,90% 이상,맑음,인천광역시,건축/건축물/공동주택,300억 ~ 500억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-13 15:35,60~69%,맑음,전라남도,건축/건축물/근린생활시설,5억 ~ 10억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 15:50,30~39%,맑음,대전광역시,조경/기타,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-13 16:00,90% 이상,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-13 17:05,80~89%,맑음,전라남도,토목/상하수도/하수도,150억 ~ 200억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 7:10,10% 미만,맑음,경기도,건축/건축물/공장,50억 ~ 100억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 8:16,10~19%,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 8:35,80~89%,맑음,경상남도,산업환경설비/발전시설,분류불능,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 8:55,70~79%,맑음,충청북도,토목/상하수도/하수도,20억 ~ 50억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 9:15,90% 이상,맑음,경상북도,건축/건축물/공동주택,"1,000만 ~ 2,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 9:30,10% 미만,흐림,부산광역시,건축/건축물/공동주택,1억 ~ 2억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-14 9:40,30~39%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-14 9:45,50~59%,맑음,경기도,건축/건축물/기타,300억 ~ 500억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 10:00,80~89%,맑음,충청남도,토목/하천/관개수로,"4,000만 ~ 1억원 미만",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 10:30,90% 이상,맑음,경기도,건축/건축물/창고시설,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 11:00,70~79%,맑음,경상남도,건축/건축물/공동주택,2억 ~ 3억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 11:20,40~49%,맑음,경상북도,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 12:00,10~19%,맑음,강원도,토목/상하수도/상수도,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 12:00,60~69%,맑음,경상남도,토목/기타/부지조성,100억 ~ 150억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 15:00,40~49%,맑음,서울특별시,건축/건축물/업무시설,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 15:15,30~39%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 15:30,50~59%,맑음,충청북도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 16:00,20~29%,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-14 16:15,50~59%,맑음,대구광역시,건축/건축물/문화 및 집회시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-14 16:40,20~29%,맑음,전라북도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-14 17:00,80~89%,맑음,경기도,토목/도로/도로,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 9:20,20~29%,흐림,전라남도,토목/도로/도로,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 9:32,90% 이상,맑음,부산광역시,건축/건축물/공장,100억 ~ 150억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-15 10:00,80~89%,맑음,경기도,건축/건축물/공동주택,5억 ~ 10억원 미만,지붕 및 홈통공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-15 11:00,20~29%,안개,서울특별시,건축/건축물/업무시설,100억 ~ 150억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 11:17,60~69%,안개,경기도,건축/건축물/공동주택,"1,000억원 이상",금속공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-15 11:30,40~49%,맑음,전라남도,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 11:40,10~19%,맑음,충청북도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 11:50,10~19%,흐림,부산광역시,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-15 13:30,50~59%,강우,경기도,건축/건축물/업무시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-15 15:00,10~19%,맑음,충청남도,토목/기타,20억 ~ 50억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-16 7:20,60~69%,강우,전라남도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 8:03,50~59%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-16 9:20,10~19%,맑음,대전광역시,토목/교량/도로교량,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 9:31,30~39%,맑음,서울특별시,건축/건축물/문화 및 집회시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-16 9:49,50~59%,맑음,대전광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 9:50,60~69%,맑음,충청북도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 11:00,90% 이상,맑음,서울특별시,토목/상하수도/상수도,"500억 ~ 1,000억원 미만",관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 11:30,80~89%,맑음,경기도,토목/도로/도로,10억 ~ 20억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-16 11:40,10% 미만,맑음,서울특별시,건축/건축물/문화 및 집회시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-04-16 11:45,30~39%,맑음,전라북도,건축/건축물/단독주택,2억 ~ 3억원 미만,철근콘크리트공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-16 13:20,10~19%,맑음,경기도,건축/건축물/공장,10억 ~ 20억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-16 14:00,90% 이상,맑음,경기도,건축/건축물/근린생활시설,3억 ~ 5억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-16 14:30,30~39%,맑음,강원도,산업환경설비/발전시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-16 14:50,40~49%,맑음,강원도,산업환경설비/발전시설,"1,000억원 이상",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-04-16 14:58,20~29%,맑음,서울특별시,건축/건축물/교육연구시설,10억 ~ 20억원 미만,철골공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-16 15:00,90% 이상,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-16 15:30,30~39%,맑음,강원도,토목/기타,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-16 16:41,60~69%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-17 9:30,10% 미만,흐림,서울특별시,건축/건축물/업무시설,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-17 9:40,40~49%,강우,경기도,건축/건축물/근린생활시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-17 10:00,50~59%,강우,경상북도,토목/하천/제방(통관/호안),"2,000만 ~ 4,000만원 미만",하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-17 12:30,90% 이상,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-17 14:00,10~19%,흐림,서울특별시,건축/건축물/업무시설,1억 ~ 2억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-17 14:30,40~49%,강우,경기도,건축/건축물/숙박시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-17 15:30,90% 이상,강우,전라남도,건축/건축물/숙박시설,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-18 8:10,90% 이상,맑음,경기도,건축/건축물/단독주택,20억 ~ 50억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-18 8:15,30~39%,맑음,서울특별시,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-18 9:00,90% 이상,맑음,서울특별시,건축/건축물/기타,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-04-18 10:35,40~49%,맑음,경기도,건축/건축물/공동주택,"1,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-18 11:00,10% 미만,맑음,대전광역시,건축/건축물/단독주택,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-18 13:10,10~19%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-18 13:10,70~79%,흐림,전라남도,건축/건축물/근린생활시설,3억 ~ 5억원 미만,기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-18 14:00,30~39%,맑음,서울특별시,토목/도로/도로,50억 ~ 100억원 미만,도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2020-04-18 14:30,20~29%,맑음,경기도,건축/건축물/공장,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,1,0,1,1
3일이상 휴업이 필요한 부상,2020-04-18 14:30,60~69%,맑음,전라남도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-18 15:00,80~89%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-18 16:00,60~69%,맑음,경기도,토목/기타/부지조성,"500억 ~ 1,000억원 미만",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-18 16:30,10~19%,맑음,서울특별시,건축/건축물/업무시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-19 8:00,40~49%,흐림,광주광역시,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2020-04-19 8:00,30~39%,흐림,전라북도,토목/하천/기타,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-19 9:40,50~59%,맑음,경기도,건축/건축물/창고시설,300억 ~ 500억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-19 11:40,10% 미만,흐림,경기도,건축/건축물/종교시설,50억 ~ 100억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-19 15:30,40~49%,강우,경기도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-20 8:00,40~49%,안개,경상남도,건축/건축물/근린생활시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-20 8:00,30~39%,흐림,대전광역시,건축/건축물,5억 ~ 10억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-20 9:23,90% 이상,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-20 9:45,80~89%,맑음,경상남도,산업환경설비/발전시설,분류불능,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-20 10:29,10% 미만,맑음,울산광역시,조경/기타,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2
3일이상 휴업이 필요한 부상,2020-04-20 11:30,40~49%,맑음,전라남도,건축/건축물/공장,"1,000억원 이상",산업설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-20 14:50,70~79%,흐림,서울특별시,건축/건축물/종교시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-20 16:00,60~69%,흐림,전라남도,건축/건축물/근린생활시설,2억 ~ 3억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-04-21 7:10,20~29%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-04-21 7:40,50~59%,흐림,부산광역시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-04-21 8:00,60~69%,맑음,충청북도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-04-21 8:44,90% 이상,맑음,전라북도,토목/상하수도/상수도,300억 ~ 500억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
